post_id;pf_post_id;post_date;account_id;pf_account_id;chunk_id;document_id;document_text;lemmatized_text;sentences;post_url;sentiment;topic;label;x;y;proba;screen_name;description;followers;followings;user_posts;post_engagements;post_reactions;post_comments;post_shares;post_views;post_quotes;citations;repartages;sentiment_score
9713366;1884347048670961982;2025-01-28 21:05:20;3040274;12808192;3031114;12039168;"Technology deepens inequality and that's particularly true in healthcare.
Online Therapy Boom Has Mainly Benefited Privileged Groups, Studies Find
Digital mental health platforms were supposed to expand access for the neediest but it hasn’t happened.";technology deepen inequality particularly true healthcare online therapy boom mainly benefit privileged groups studies find digital mental health platform suppose expand access needy happen;Technology deepens inequality and that's particularly true in healthcare. Online Therapy Boom Has Mainly Benefited Privileged Groups, Studies Find Digital mental health platforms were supposed to expand access for the neediest but it hasn’t happened.;https://twitter.com/i/web/status/1884347048670961982;positive;56;AI;1,014042854309082;-0,08966636657714844;0,49451664090156555;bacigalupe;en blue sky y de visita por aquí y mejor no venir de visita.;73223;4856;117834;1;0;0;1;453;0;0;0;0.5
9713530;1890300140550025456;2025-02-14 07:20:48;3038836;253998571;3039372;12038918;"Vernunft, Aufklärung und Glaube an die Wissenschaft hat die westlichen Industrienation erfolgreich gemacht. 

Die aktuelle Abkehr von diesen Grundsätzen wird das Gegenteil bewirken.";reason enlightenment belief science western industrial nation successful current departure principle bring opposite;Reason, enlightenment and belief in science has made the western industrial nation successful. The current departure from these principles will bring about the opposite.;https://twitter.com/i/web/status/1890300140550025456;positive;56;AI;0,9159688949584961;-0,24918603897094727;0,8651967644691467;rahmstorf;Professor of Physics of the Oceans & Head of Earth System Analysis at the Potsdam Institute for Climate Impact Research. Public speaker. Dad. Opinions my own!;158484;283;20282;352;273;21;58;0;0;0;0;0.5
9713543;1882737764514607363;2025-01-24 10:30:37;3040274;12808192;3030993;12039032;Trumps loves a “classy” gas pump station;trumps love classy gas pump station;Trumps loves a “classy” gas pump station;https://twitter.com/i/web/status/1882737764514607363;very negative;71;AI;3,2466773986816406;0,40227556228637695;0,8513915538787842;bacigalupe;en blue sky y de visita por aquí y mejor no venir de visita.;73223;4856;117834;0;0;0;0;733;0;0;0;-1.0
9713608;1888088706411806895;2025-02-08 04:53:21;3039082;2187906247;3031309;12039346;"If you know an academic scientist in the US, give them a hug tonight. Florian breaks down why this will devastate biomedical research in the US.

Yet another self-inflicted wound on America’s capacity to lead and standing in the world";know academic scientist hug tonight florian break devastate biomedical research self inflict wound america capacity lead stand world;If you know an academic scientist in the US, give them a hug tonight. Florian breaks down why this will devastate biomedical research in the US. Yet another self-inflicted wound on America’s capacity to lead and standing in the world;https://twitter.com/i/web/status/1888088706411806895;very negative;56;AI;1,0247163772583008;-0,2033405303955078;0,7912589311599731;weather_west;Climate scientist-communicator focused on extreme events like floods, droughts, & wildfires on a warming planet.;102505;2963;41264;1314;1021;32;261;0;0;0;0;-1.0
9713751;1888212939837935869;2025-02-08 13:07:00;3038836;253998571;3032089;12039943;"To build a world-leading science base is hard and takes a lot of time.
To destroy it is easy, quick &amp; nasty.
Just defund, censor &amp; sack the scientists.";build world lead science base hard take lot time destroy easy quick nasty defund censor sack scientist;To build a world-leading science base is hard and takes a lot of time. To destroy it is easy, quick & nasty. Just defund, censor & sack the scientists.;https://twitter.com/i/web/status/1888212939837935869;very positive;56;AI;1,0345592498779297;-0,2233428955078125;0,8262465000152588;rahmstorf;Professor of Physics of the Oceans & Head of Earth System Analysis at the Potsdam Institute for Climate Impact Research. Public speaker. Dad. Opinions my own!;158484;283;20282;545;400;16;129;11863;4;0;0;1.0
9713872;1826908910558552234;2024-08-23 09:06:41;3039145;96723712;3039441;12039837;AI artık önemli bir araç haline gelmeye başladı. Ancak bu aracın harcadığı elektrik oldukça fazla. Yani iş yapmak için kullanıyorsanız sakıncası yok da eğlence için kullanıyorsanız eğlencenizin çevreye maliyeti oldukça yüksek. Lütfen bunu bilerek hareket edin.;ai start important tool electricity spend vehicle drawback business cost entertainment high fun act knowingly;AI has now started to become an important tool. But the electricity spent on this vehicle is quite much. So there is no drawback if you are using to do business, the cost of your entertainment is quite high if you are using for fun. Please act knowingly.;https://twitter.com/i/web/status/1826908910558552234;very positive;56;AI;0,8947429656982422;-0,1931605339050293;0,7734119296073914;leventkurnaz;"Bogazici İklim Değişikliği Merkezi / Bogazici Center for Climate Change Studies
İklim Bilimci / Climate Scientist";48593;414;25383;12;11;0;1;1472;0;0;0;1.0
9713887;1879324446693208186;2025-01-15 00:27:18;3040274;12808192;3039457;12039959;En la universidad de Oregón unos robots que hacen delivery esperan la luz verde.;university oregon robot delivery wait green light;At the University of Oregon, robots that do delivery are waiting for the green light.;https://twitter.com/i/web/status/1879324446693208186;positive;56;AI;0,7369174957275391;-0,1476907730102539;0,7694132328033447;bacigalupe;en blue sky y de visita por aquí y mejor no venir de visita.;73223;4856;117834;6;6;0;0;602;0;0;0;0.5
9713923;1887134892598645214;2025-02-05 13:43:14;3038836;253998571;3047500;12040856;Vorsicht: Lasst euch nicht von Propaganda durch KI-Influencer manipulieren.;careful let propaganda manipulate ai influencer;Be careful: Don't let propaganda manipulate by AI influencers.;https://twitter.com/i/web/status/1887134892598645214;negative;56;AI;0,8276052474975586;-0,07206344604492188;0,5814846754074097;rahmstorf;Professor of Physics of the Oceans & Head of Earth System Analysis at the Potsdam Institute for Climate Impact Research. Public speaker. Dad. Opinions my own!;158484;283;20282;122;96;6;20;7153;1;0;0;-0.5
9714079;1878046866765496487;2025-01-11 11:50:40;3040274;12808192;3032359;12040607;¿Evidencia? ¿Fuentes sería? El infome Cass es un producto ideológico ampliamente criticado por la comunidad científica aunque muy atractivo para los medios conservadores. Ver por ejemplo:;evidence infome cass ideological product widely criticize scientific community attractive conservative medium example;Evidence? The infome Cass is an ideological product widely criticized by the scientific community but very attractive to conservative media. See for example:;https://twitter.com/i/web/status/1878046866765496487;negative;56;AI;0,8386592864990234;-0,21780776977539062;0,9646810293197632;bacigalupe;en blue sky y de visita por aquí y mejor no venir de visita.;73223;4856;117834;61;36;2;23;2198;0;0;0;-0.5
9714602;1892876787601875451;2025-02-21 09:59:28;3039390;1079443074;3032637;12041363;"International scientific progress is key to world prosperity, equity &amp; resilience. This applies to the US and all nations. Trump is ensuring that US cannot be great again. At least not under his tenure. @ScienceMagazine is upholding integrity. Keep it up!";international scientific progress key world prosperity equity resilience apply nation trump ensure great tenure @sciencemagazine uphold integrity;International scientific progress is key to world prosperity, equity & resilience. This applies to the US and all nations. Trump is ensuring that US cannot be great again. At least not under his tenure. @ScienceMagazine is upholding integrity. Keep it up!;https://twitter.com/i/web/status/1892876787601875451;negative;56;AI;1,0006866455078125;-0,18120670318603516;0,8783537745475769;jrockstrom;Director @PIK_climate. Also Professor @unipotsdam, @sthlmresilience. Internationally recognised Earth scientist on global sustainability, #PlanetaryBoundaries.;78655;428;3958;306;193;24;89;6594;3;0;0;-0.5
9714612;1793277415227093203;2024-05-22 13:47:07;3039078;34317032;3032625;12041330;How religious scientists balance work and faith. There doesn't need to be a conflict (right @KHayhoe? 🥰 );religious scientist balance work faith need conflict right @khayhoe;How religious scientists balance work and faith. There doesn't need to be a conflict (right @KHayhoe? 🥰 );https://twitter.com/i/web/status/1793277415227093203;positive;56;AI;0,8640041351318359;-0,2755589485168457;1,0;khayhoe;Climate Scientist, Prof @TexasTech, Chief Scientist @nature_org. Join me on Bluesky @katharinehayhoe.com. Tweets 100% my own 🇨🇦🍁;222061;4626;68682;18;14;1;3;0;0;0;0;0.5
9714808;1857434633303887949;2024-11-15 14:45:00;3039390;1079443074;3032740;12041651;"Nonlinear Dynamics, Synchronization &amp; Networks: @AIP_Publishing has released a focus issue dedicated to PIK’s Jürgen Kurths, highlighting the impact of his research across multiple disciplines. 📚 Recommended if you want to deep-dive into #ComplexSystems:";nonlinear dynamics synchronization networks @aip_publishe release focus issue dedicate pik jürgen kurths highlight impact research multiple discipline 📚 recommend want deep dive complexsystem;Nonlinear Dynamics, Synchronization & Networks: @AIP_Publishing has released a focus issue dedicated to PIK’s Jürgen Kurths, highlighting the impact of his research across multiple disciplines. 📚 Recommended if you want to deep-dive into #ComplexSystems:;https://twitter.com/i/web/status/1857434633303887949;very negative;56;AI;0,928980827331543;-0,35015201568603516;0,5930562615394592;jrockstrom;Director @PIK_climate. Also Professor @unipotsdam, @sthlmresilience. Internationally recognised Earth scientist on global sustainability, #PlanetaryBoundaries.;78655;428;3958;19;9;0;10;1;0;0;0;-1.0
9714834;1791780267461427293;2024-05-18 10:38:00;3039078;34317032;3032876;12041971;"On X, scientists are sidelined, attacked, and trolled.

Meanwhile on B l u e s k y, they’re asking scientists how to make the platform better for them ⬇️

If you love science and constructive discussions on social media, and you are not yet there….what are you waiting for?!";x scientist sideline attack troll b l u e k y ask scientist platform well ⬇ love science constructive discussion social medium wait;On X, scientists are sidelined, attacked, and trolled. Meanwhile on B l u e s k y, they’re asking scientists how to make the platform better for them ⬇️ If you love science and constructive discussions on social media, and you are not yet there….what are you waiting for?!;https://twitter.com/i/web/status/1791780267461427293;positive;56;AI;0,7113580703735352;-0,26580142974853516;0,573368489742279;khayhoe;Climate Scientist, Prof @TexasTech, Chief Scientist @nature_org. Join me on Bluesky @katharinehayhoe.com. Tweets 100% my own 🇨🇦🍁;222061;4626;68682;750;542;56;152;64920;12;2;1;0.5
9714908;1767577598023098448;2024-03-12 15:45:14;3039761;344395626;3032867;12041948;"When publishing or reviewing articles, choose ethical journals, ie those ‘owned or controlled by public institutions, nonprofit organisations, or groups of scientists such as learned societies’. 

 @Ecology_Letters 
 @PTPBio";publish review article choose ethical journal own control public institution nonprofit organisation group scientist learn society @ecology_letter @ptpbio;When publishing or reviewing articles, choose ethical journals, ie those ‘owned or controlled by public institutions, nonprofit organisations, or groups of scientists such as learned societies’. @Ecology_Letters @PTPBio;https://twitter.com/i/web/status/1767577598023098448;positive;56;AI;0,7877874374389648;-0,3633236885070801;0,5350286960601807;zlabe;"Climate Scientist (Atmospheric) | PhD | Views, thoughts, and opinions expressed are only my own

----- now posting on Bluesky -----";62464;1068;28087;29;21;0;8;0;0;0;0;0.5
